song_id,song_name,billboard,artist_updated,artist_id,popularity,explicit,song_type
1ATq1R2bLeKXOSti9kzj5f,Say It Isn't So,Daryl Hall John Oates,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,40,FALSE,Solo
2hIPXxsglGrqR1O7j4zt9H,Shooting Shark,Blue Oyster Cult,Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2,30,FALSE,Solo
7gaQtc0vrSpmRJpSMDiPEk,All Night Long (All Night),Lionel Richie,Lionel Richie,3gMaNLQm7D9MornNILzdSl,51,FALSE,Solo
3r1npwDzKvsN8N8zw2uxzF,Save the Last Dance for Me,Dolly Parton,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,15,FALSE,Solo
1KIhJObpxTrs1BI1lXra8E,Look at That Cadillac,Stray Cats,Stray Cats,2ibPkysx2PXqWLmxFD7jSg,27,FALSE,Solo
7piNEolzn07prentrlDL6Q,Union of the Snake,Duran Duran,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,34,FALSE,Solo
0QzmoqQRlmjxyLXGKYoeU8,She's Trouble,Musical Youth,Musical Youth,2CuzDPkRD6BJBvdWqCrt2I,12,FALSE,Solo
2oYzNdQeJ2c89YNPDx0TtG,Over My Head,Toni Basil,Toni Basil,59hMeIYY3k3NoX54rrVGPv,15,FALSE,Solo
2dWjExw7oMb5bkwP6enKZO,Read 'em And Weep,Barry Manilow,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,16,FALSE,Solo
4q1KZR25AL6TUgBNe3vE8l,That Was Then But This Is Now,ABC,ABC,2s79xe5F6eUQkjwjww27Fh,20,FALSE,Solo
31ink8UgWSYUXz0hPasoif,Let's Pretend We're Married,Prince,Prince,5a2EaR3hamoenG9rDuVn8j,33,FALSE,Solo
0viZ7D81W8pD65TkzaFkXT,Love Is A Battlefield,Pat Benatar,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,58,FALSE,Solo
709ffFK4o4MtG1NKoLvOma,Major Tom - Coming Home,Peter Schilling,Peter Schilling,7ip3CWlgPZbQHvgJpmcGSS,56,FALSE,Solo
1anccAjNKZNKlTbHGheeCA,(You Can Still) Rock In America,Night Ranger,Night Ranger,1Ha0Fz4i0d4gu5fZbhBCtH,44,FALSE,Solo
0yzAjMhKNNUWTPYn1zKRDl,The Sign Of Fire,The Fixx,The Fixx,53RkHTcl0SJZjpzqogkBf4,30,FALSE,Solo
55kZsMenQxkaKRwKPilCsa,Just One More Time,The Headpins,Headpins,3sqx9H26c481TyCaYMllYu,14,FALSE,Solo
3gJ1OC8hwp1A4SyAXaNLtr,Action,"Evelyn ""Champagne"" King","Evelyn ""Champagne"" King",4JCt4xrbbBB9blkKwNlcJ7,17,FALSE,Solo
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,77,FALSE,Solo
40lKv5fLpzPHV1YQ7nrfMg,I Will Follow,U2,U2,51Blml2LZPmy7TTiAg47vQ,32,FALSE,Solo
2KVrZKnaDbu9Ik9aMHe8J3,Sweetheart Like You,Bob Dylan,Bob Dylan,74ASZWbe4lXaubB36ztrGX,37,FALSE,Solo
2ZMky6dJC0s5dj5ONbxyTn,Undercover (Of The Night),The Rolling Stones,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,31,FALSE,Solo
38IFDH9xxFPto4jkpyjVvR,Something's On Your Mind,D Train,D-Train,4gQEXxzqwNmQwjU0Wc0Ioe,32,FALSE,Solo
4BNOhILWVg7NThwsNhpSs8,Church Of The Poison Mind,Culture Club,Culture Club,6kz53iCdBSqhQCZ21CoLcc,27,FALSE,Solo
2X9fsxb6O6bYEopJYmUbNC,Gold,Spandau Ballet,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,64,FALSE,Solo
6FBmHx1FuaSnTnnnaThgbF,Cum on Feel the Noize,Quiet Riot,Quiet Riot,1dLWg6m8RRhizsdqJbhyj3,68,FALSE,Solo
0DOIFmwfS1LEa0HYDIIZuU,In The Mood,Robert Plant,Rick Rose,73b37s5wNwW5wJUIPlsTMK,0,FALSE,Solo
4WMau5HXA0kKeHJMtLRxSG,Wet My Whistle,Midnight Star,Midnight Star,0KMLfCXYb3Dhf1hLpu8cVd,29,FALSE,Solo
79jjMdX3Vp8dVJduxFumwQ,Baby I’m Hooked,ConFunkShun,Con Funk Shun,2hUkfSXyuDfQbUeNOShRiz,5,FALSE,Solo
4UcqvPYHj95XXTtPdhOmWG,Love Has A Mind Of Its Own,Donna Summer,Donna Summer,2eogQKWWoohI3BSnoG7E2U,15,FALSE,Solo
2NVpYQqdraEcQwqT7GhUkh,Ain't Nobody,Chaka Khan,Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT,68,FALSE,Solo
5ynO8cYFjDwELIZfFHHeYe,Synchronicity II,The Police,The Police,5NGO30tJxFlKixkPSgXcFE,51,FALSE,Solo
4cY1KFcIcTkjXxxF4KVDpY,In A Big Country,Big Country,Big Country,1h8YIw9HLr6E8gdXVDRbVJ,47,FALSE,Solo
3fT3MJwDpvcEdIbEhOh8nE,Tell Me If You Still Care,The S.O.S. Band,The S.O.S Band,6pXCjxMOBcWtvULYkFPVW6,39,FALSE,Solo
0LGrlHrCpZAKT2dIrpYd9X,Heart And Soul,Huey Lewis & The News,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,39,TRUE,Solo
7w1WnjqzEsPYMvmezisKPb,Take Me Back,Bonnie Tyler,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,25,FALSE,Solo
5prTs2HAw2G4idHZyeFp8o,Total Eclipse of the Heart,Bonnie Tyler,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,73,FALSE,Solo
6WpvSZEayPZvQSHEghFEp8,The Way He Makes Me Feel,Barbra Streisand,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,33,FALSE,Solo
4uqmzWlYa0eLKmbcHNgLej,Crumblin' Down,John Cougar Mellencamp,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,43,FALSE,Solo
5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,69,FALSE,Solo
5ETxxGNMwVTvzC3EFFpIdN,I Won't Stand in Your Way,Stray Cats,Stray Cats,2ibPkysx2PXqWLmxFD7jSg,26,FALSE,Solo
6GGvHY1q1i3RZFzksZGRU3,Souls,Rick Springfield,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,23,FALSE,Solo
5WGl0yc4TLrChWmQWN9VPK,When the Lights Go Out,Naked Eyes,Naked Eyes,3C6chBmZ9wzisBhoh8G2nK,34,FALSE,Solo
5vhDFOTm51TGtGaPTtcTKY,You Don't Believe,The Alan Parsons Project,The Alan Parsons Project,2m62cc253Xvd9qYQ8d2X3d,31,FALSE,Solo
3zdymcGvpj9VR00SykPWcf,Someone Like You,Michael Stanley Band,Michael Stanley Band,68tUWDLwgRP7Ch2Gj8vQ1k,4,FALSE,Solo
3bog0mq0uJu6NeBynkMM6x,Touch a Four Leaf Clover,Atlantic Starr,Atlantic Starr,2YdVmtVBpIrv0N6WiBzSqm,18,FALSE,Solo
3cXiUuiGpFmZ8OdAWKk8Ck,Lick It Up,KISS,KISS,07XSN3sPlIlB2L2XNcTwJw,61,FALSE,Solo
46K6ha7ewGSY30ob1B0JMI,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,Peabo Bryson with Roberta Flack,0GQDNe6VaOC1CHlG1wBzyN,42,FALSE,Solo
01MXkFA8sL7at6txavDErt,Making Love Out of Nothing at All,Air Supply,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,67,FALSE,Solo
1ubcQSjkMnrwwqGVeDJBIW,Telefone (Long Distance Love Affair),Sheena Easton,Sheena Easton,5dcOK4stT4JDkP6Dqhbz5s,40,FALSE,Solo
2CzYQ2ktwSMGnA5ypH2a8w,Tender Is the Night,Jackson Browne,Jackson Browne,5lkiCO9UQ8B23dZ1o0UV4m,45,FALSE,Solo
0cAPfvvqFZsqsIz3ZDSKIa,This Must Be the Place (Naive Melody) - Live,Talking Heads,Talking Heads,2x9SpqnPi8rlE9pjHBwmSC,48,FALSE,Solo
7dy8l4Tal8g0lOOlfZkh4v,Gloria,The Doors,The Doors,22WZ7M8sxp5THdruNY3gXt,26,FALSE,Solo
4J4bneuutIOh6JX7Tf6ROY,I Need You,The Pointer Sisters,The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,17,FALSE,Solo
05RPI1oExznGR45l2duye7,Suddenly Last Summer,The Motels,The Motels,6scOultrkXrQsClcbGKM7e,0,FALSE,Solo
2hDopFcMjFcRi5IRpTSSyr,Street Of Dreams,Rainbow,Rainbow,6SLAMfhOi7UJI0fMztaK0m,42,FALSE,Solo
1RvKjCpz3PbzogBMtVwxxa,The Smile Has Left Your Eyes,Asia,Asia,1bdytLV3FPjyhfrb6BhMej,33,FALSE,Solo
5Cq5jkGEUuwCge5YqLMEiT,The Sound Of Goodbye,Crystal Gayle,Crystal Gayle,6OheJTrDFGiyZ67F1BBLhc,25,FALSE,Solo
4d72Ji9WZozN9rcpTM0VDC,Red Hot,Herb Alpert,Herb Alpert,1PqdKx88nAgPolRy079lMl,18,FALSE,Solo
6N9HB9cU7Vkjhy6L45RTNF,Allergies,Paul Simon,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,22,FALSE,Solo
48Wu7j5ANO17SOpjb3oVPC,Send Her My Love,Journey,Journey,0rvjqX7ttXeg3mTy8Xscbt,49,FALSE,Solo
5B37ocpk2zxeZL1lq5F6ui,One Thing Leads To Another,The Fixx,The Fixx,53RkHTcl0SJZjpzqogkBf4,54,FALSE,Solo
1NX18zq0pWOp3T2POFylgs,If Love Should Go,Streets,Streets,3QwQWnVXIXbKPUqSFjANCK,4,FALSE,Solo
6hazdpTPlt5W2BTCGYKBoj,Delirious,Prince,Prince,5a2EaR3hamoenG9rDuVn8j,47,FALSE,Solo
52s6Ea6aSZMvPUIH0dSpk4,Mirror Man,The Human League,The Human League,1aX2dmV8XoHYCOQRxjPESG,42,FALSE,Solo
71nMdNhWkT5WYIatA96Yg6,Blue World,The Moody Blues,The Moody Blues,5BcZ22XONcRoLhTbZRuME1,20,FALSE,Solo
5GNKNktRLp4UaGgQEp3G02,Memphis,Joe Jackson,Joe Jackson,6KOqPxwfNAmZPkiCnDE9yT,10,FALSE,Solo
63nGWkATmsuGxtNYnHHUlu,I Just Can't Walk Away,Four Tops,Four Tops,7fIvjotigTGWqjIz6EP1i4,5,FALSE,Solo
5dFkgiFjPIsY7HWxsAV5h3,A Little Good News,Anne Murray,Anne Murray,7d7q5Y1p2QWS4QRAhTQR5E,33,FALSE,Solo
5uC9FArdvikdTG5rtDAZML,The Flyer,Saga,Saga,09u8U2kk11NOZFLcNJEdJF,8,FALSE,Solo
7DKdrMBKV11L1cF0QIVWry,Only You,Commodores,Commodores,6twIAGnYuIT1pncMAsXnEm,23,FALSE,Solo
5Arj4zfiBuwd61q9TJ7NSa,Love Is a Stranger,Eurythmics,Eurythmics,0NKDgy9j66h3DLnN8qu1bB,27,FALSE,Solo
1V15l05snHYHYVxerjMFGo,King Of Pain,The Police,The Police,5NGO30tJxFlKixkPSgXcFE,56,FALSE,Solo
6mMp9TDe53rCNdUvUDdPVE,If Anyone Falls,Stevie Nicks,Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,29,FALSE,Solo
1WfcVgyKPrwdQ3Gi7abQBU,TRUE,Spandau Ballet,Spandau Ballet,2urZrEdsq72kx0UzfYN8Yv,41,FALSE,Solo
16RHNEOb7FItaWgVnGbhr5,My Town,Michael Stanley Band,Michael Stanley Band,68tUWDLwgRP7Ch2Gj8vQ1k,7,FALSE,Solo
1wv8bYmoqY3TAKKQY3Qn7t,Foolin',Def Leppard,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,53,FALSE,Solo
1xOlMzaxfYhh6xJASBksdq,Queen Of The Broken Hearts,Loverboy,Loverboy,2CLVPk9FcywjClBcTvWPkT,29,FALSE,Solo
1KzxCdjKTNAm7xaN4l3aT9,Lady Down On Love,Alabama,Alabama,6rJqqRce0Kvo2dJUXoHleC,39,FALSE,Solo
4UB3TaEGEY9WoOpxYNMgy4,The Safety Dance,Men Without Hats,Men Without Hats,34PLzyi7CdXUekiLHYyqXq,62,FALSE,Solo
0DHwCUskcTryvxVBL4qW52,Can't Shake Loose,Agnetha Faltskog,Agnetha Fältskog,7fUtt9kVZOyn9LWy0JbDRI,19,FALSE,Solo
0FTdoRrJfN7daYvVEBPv7H,I Like,Men Without Hats,Men Without Hats,34PLzyi7CdXUekiLHYyqXq,25,FALSE,Solo
3VhjwYLY4Y6Qqgck6V74WN,Automatic Man,Michael Sembello,Michael Sembello,771qBvjnXOH9Azr6lKy6FB,3,FALSE,Solo
6kCJMxv445L2okuTiou1fR,Tell Her About It,Billy Joel,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,52,FALSE,Solo
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger & The Silver Bullet Band,Bob Seger,485uL27bPomh29R4JmQehQ,70,FALSE,Solo
1482bMc9Tn0uQxsJqV7eSP,Just Be Good To Me,The S.O.S. Band,The S.O.S Band,6pXCjxMOBcWtvULYkFPVW6,49,FALSE,Solo
4q6bSpQPptaC9uIqmu5GEw,Mama,Genesis,Genesis,3CkvROUTQ6nRi9yQOcsB50,52,FALSE,Solo
5fk1BMWpcx9LCeVDjojoLb,Miracles,Stacy Lattisaw,Stacy Lattisaw,0rKnxuiIepvjtMmrYYV2VA,16,FALSE,Solo
1WTfYn4ifmZV1ZNHbaaAVT,"Promises, Promises",Naked Eyes,Naked Eyes,3C6chBmZ9wzisBhoh8G2nK,37,FALSE,Solo
5f4oy73KathdqPVm746x9x,Dr. Heckyll & Mr. Jive,Men At Work,Men At Work,0f3EsoviYnRKTkmayI3cux,34,FALSE,Solo
5lIHzqJj7uRsnhvyvEuGyH,No One Can Love You More Than Me,Melissa Manchester,Melissa Manchester,78udmCDNaDu5jqfVnBqwia,13,FALSE,Solo
4yDvcrejxpLtKIBkO8ftei,This Time,Bryan Adams,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,36,FALSE,Solo
1P9523tBg56NRc78lX2i4l,Everyday I Write The Book,Elvis Costello And The Attractions,Elvis Costello & The Attractions,4qmHkMxr6pTWh5Zo74odpH,45,FALSE,Solo
7oJha5sW0FFC5zSslt7MUG,Caught in the Game,Survivor,Survivor,26bcq2nyj5GB7uRr558iQg,25,FALSE,Solo
3tONFHBS7CoyL0SjFgmpgR,Never Say Die (Give a Little Bit More),Cliff Richard,Cliff Richard,2nvKpWcP8etYTq4JrRiUiy,9,FALSE,Solo
3PlH7VdGsXd225ciH0ZWOg,Allies,Heart,Heart,34jw2BbxjoYalTp8cJFCPv,28,FALSE,Solo
20GogLmpfkC60z7jf0GALK,Dirty Looks,Juice Newton,Juice Newton,4L1z1IcfK7lbqx8izGHaw5,12,FALSE,Solo
0Pbz3hrYfXNJsPKdHXhh0r,How Am I Supposed to Live Without You,Laura Branigan,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,33,FALSE,Solo
2NRJhEwrGm7yPe53ku8TCK,What Am I Gonna Do (I'm so in Love with You),Rod Stewart,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,20,FALSE,Solo
2DOmCaEuHQjJNpoj2qVgOT,Favorite Waste of Time,Bette Midler,Bette Midler,13y0kncDD4J9wxCyfKr10W,8,FALSE,Solo
6N8YIaDZMyIpCSYEk6ojz9,Far From Over,Frank Stallone,Frank Stallone,3BucZwouCkpiGi2UxqfWn9,12,FALSE,Solo
04N18CfIbOJPnVLGOKgJNB,Wherever I Lay My Hat (That's My Home),Paul Young,Paul Young,6rqU9HQ57NYGBnBzbrY3a4,56,FALSE,Solo
1taGkdO3DQsNRIQrarhVvc,Puttin' on the Ritz,Taco,Taco,6Dxf1ZaJBrpbumiqTTnlIH,46,FALSE,Solo
2CVqF1sLhwut4NiZxzNUnC,Sweet Dreams (Are Made of This),Eurythmics,Eurythmics,0NKDgy9j66h3DLnN8qu1bB,53,FALSE,Solo
2XsBSbENuPJNqp50W3iy48,Everyday People,Joan Jett & the Blackhearts,Joan Jett & The Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,29,FALSE,Solo
7gxTEzEkLPe5El51hlUxkz,Lucky,Eye To Eye,Eye To Eye,3oPCbpeqocGzRj1mMoDWPg,1,FALSE,Solo
43raN5DVWdhYxSZ16aF5Ap,Sitting At The Wheel,The Moody Blues,The Moody Blues,5BcZ22XONcRoLhTbZRuME1,15,FALSE,Solo
3mTd6VbWfaGeKDKQJuU6hE,Don't Try to Stop It,Roman Holliday,Roman Holliday,2McvzikIAERijL9Wr0EFVC,17,FALSE,Solo
3q2gRjU2UdOYRDY1p4cNHr,It Must Be Love,Madness,Madness,4AYkFtEBnNnGuoo8HaHErd,56,FALSE,Solo
4VFpmNL2EgtM0veqYNTXj4,Take Another Picture,Quarterflash,Quarterflash,3VJakY5Yw5phAOF4Bada5v,12,FALSE,Solo
7oQu8H2QfZCUaj5t1aOMRG,Is This The End,New Edition,New Edition,1mFX1QlezK1lNPKQJkhwWb,39,FALSE,Solo
1MC8KMO4vgjb3ROELidAzc,Dead Giveaway,Shalamar,Shalamar,3REpOYo13YkVj1dFzda12A,16,FALSE,Solo
2nWHzbBWBOePUvAImQv2So,Rockit,Herbie Hancock,Herbie Hancock,2ZvrvbQNrHKwjT7qfGFFUW,47,FALSE,Solo
3NtaLjEfNvafq0UM0dfUoc,"Lady, Lady, Lady","Joe ""Bean"" Esposito","Joe ""Bean"" Esposito",4PCSnq8Q3hxOTn3ro4cl0M,48,FALSE,Solo
0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,Michael Sembello,771qBvjnXOH9Azr6lKy6FB,71,FALSE,Solo
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,The Police,5NGO30tJxFlKixkPSgXcFE,81,FALSE,Solo
23fy5X54mtOCYOb2cZ03wl,I Think You'll Remember Tonight,Axe,Axe,4lIZtBdj4HBILP2wAzPILy,15,FALSE,Solo
01sno3m5rqaFy2YVE1A7LZ,Guns for Hire,AC/DC,AC/DC,711MCceyCBcFnzjGY4Q7Un,44,FALSE,Solo
3rZLNPadgHyZ2ST4UgrsI1,Don't Cry,Asia,Asia,1bdytLV3FPjyhfrb6BhMej,40,FALSE,Solo
35lAjvsvS9k9HHuP1fjDT8,Human Nature,Michael Jackson,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,62,FALSE,Solo
10OTiDM51wV8bfWGCxY6xw,Don't Forget to Dance,The Kinks,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,36,FALSE,Solo
5xQkkHYbgJ2VegCrRUCvcS,Kiss The Bride,Elton John,Elton John,3PhoLpVuITZKcymswpck5b,39,FALSE,Solo
0zq5N5ZAeS1V6HgXBrJYWa,Tell Her No,Juice Newton,Juice Newton,4L1z1IcfK7lbqx8izGHaw5,1,FALSE,Solo
2EPOoZCvCYGfl5HqhXLpn6,How Can I Refuse,Heart,Heart,34jw2BbxjoYalTp8cJFCPv,32,FALSE,Solo
3b9SxtCRgPFPtIGpv1qQ1t,Trouble in Paradise,Jarreau,Al Jarreau,3YR92OLKlvkK5oKNekSqXe,29,FALSE,Solo
52QRIheaefNCUA4HdEGpAo,Lady Love Me - One More Time,George Benson,George Benson,4N8BwYTEC6XqykGvXXlmfv,37,FALSE,Solo
3FlOciKDqFlTMPeC7t92Qy,She Works Hard For The Money,Donna Summer,Donna Summer,2eogQKWWoohI3BSnoG7E2U,56,FALSE,Solo
6bHJK5foTbt9sWHYWSqG3x,You Know What to Do,Carly Simon,Carly Simon,4FtSnMlCVxCswABUmdhwpm,38,FALSE,Solo
3xzG8qpVEEm80Y4UWMzUPy,Human Touch,Rick Springfield,Rick Springfield,6IFXsrXBpwbIqtOUOiAa3p,23,FALSE,Solo
7LHfhusSfulgzuiMg7e3Cz,Cold Blooded,Rick James,Rick James,0FrpdcVlJQqibaz5HfBUrL,45,FALSE,Solo
2QaTacWkV0bC68QYNCI3k6,I'll Tumble 4 Ya,Culture Club,Culture Club,6kz53iCdBSqhQCZ21CoLcc,44,FALSE,Solo
26lCNg8WekUoDbLhEbUyXZ,Lawyers in Love,Jackson Browne,Jackson Browne,5lkiCO9UQ8B23dZ1o0UV4m,38,FALSE,Solo
5RC12RMHBqOtB1S6wmiw7L,Fight Fire With Fire,Kansas,Kansas,2hl0xAkS2AIRAu23TVMBG1,33,FALSE,Solo
4AeH1nSZaqRliKLqEohH9c,The Night,The Animals,The Animals,3ICflSq6ZgYAIrm2CTkfVP,29,FALSE,Solo
3zLZ7AVfbYuy0BnRWLafZg,(Keep Feeling) Fascination,The Human League,The Human League,1aX2dmV8XoHYCOQRxjPESG,45,FALSE,Solo
3JLX8R2EP8pjNna83AEO7X,Four Little Diamonds,Electric Light Orchestra,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,43,FALSE,Solo
3x8LvaGeCshQkvWwoaV53D,Masquerade,Berlin,Berlin,2aS6jYh7ysTL1ZUsHneNgM,19,FALSE,Solo
12OfUHapshY5lPelMfGL5z,Somebody's Gonna Love You,Lee Greenwood,Lee Greenwood,3g229vTyhsdwm9SO2p1FPL,13,FALSE,Solo
0AWSQtb26cTvlWl3xbH9JD,It's a Mistake,Men At Work,Men At Work,0f3EsoviYnRKTkmayI3cux,46,FALSE,Solo
0fF4ejyjuyaivKZZcusSpA,Freak-A-Zoid,Midnight Star,Midnight Star,0KMLfCXYb3Dhf1hLpu8cVd,21,FALSE,Solo
6sleEAnBH0sZMe0pOQNidG,Stand Back,Stevie Nicks,Stevie Nicks,7crPfGd2k81ekOoSqQKWWz,52,FALSE,Solo
4vp1ooSVHvf7DDmlSRfpJ4,Canvas of Life,Minor Detail,Minor Detail,3HSdM0L3rHIM8p9EUdMMKz,5,FALSE,Solo
1R7VKNLzUorQNoDdWOEPF8,Life Gets Better,Graham Parker,Graham Parker,6c8INA1EQQe9TkukfEdiCA,8,FALSE,Solo
4XcUFQNTiX4IHmA4K51snP,Take Me To Heart,Quarterflash,Quarterflash,3VJakY5Yw5phAOF4Bada5v,25,FALSE,Solo
1pB5Y2BPLez1J49KKKewUE,Hot Girls In Love,Loverboy,Loverboy,2CLVPk9FcywjClBcTvWPkT,41,FALSE,Solo
4D0L1crRJEf2ucdBnQ1E4i,Someone Belonging To Someone,Bee Gees,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,27,FALSE,Solo
5Z4Sku2Isd3b0mxzWhdago,Living On the Edge,Jim Capaldi,Jim Capaldi,1XIbUq7y7kiMUhmp5dywGx,7,FALSE,Solo
6AIqujneZgVJRrChu63UNj,I Don't Wanna Dance,Eddy Grant,Ameritz Top Tributes,3w8ftNBSD8y07n3MqUNjLV,19,FALSE,Solo
5jGnjle2fQLNSRYN7fTUuV,All I Need to Know,Bette Midler,Bette Midler,13y0kncDD4J9wxCyfKr10W,0,FALSE,Solo
0PEnPV6UkHvvydYjXDqkNM,After the Fall,Journey,Journey,0rvjqX7ttXeg3mTy8Xscbt,41,FALSE,Solo
3L6QNpfmdYuIG1ey3RqMDb,High Time,Styx,Styx,4salDzkGmfycRqNUbyBphh,23,FALSE,Solo
3X4T0KunohTtDaecqBZ8vC,Is There Something I Should Know,Duran Duran,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,43,FALSE,Solo
1nje7FA6seZs08D3Co9iL2,Don't You Know How Much I Love You,Ronnie Milsap,Ronnie Milsap,6Sb8EHpZvyjSTT5KD9DjUZ,6,FALSE,Solo
1peXiHAMQQgRxDushqbldO,All Time High,Rita Coolidge,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,0,FALSE,Solo
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,Def Leppard,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,60,FALSE,Solo
0FIQjzPGk8eJd1cDRHRFWb,Flashdance... What A Feeling,Irene Cara,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,47,FALSE,Solo
6s30tYL0EJbROLV4Yzsw0D,Rock 'N' Roll Is King,Electric Light Orchestra,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,41,FALSE,Solo
2G9eWzsXMhtIFepkY71FVd,Never Gonna Let You Go,Sergio Mendes,Sérgio Mendes,65c5si0ePAwkOCn4M35Ho7,50,FALSE,Solo
1HPJOoIVdUPuaebxzMrVaD,Words,F.R. David,F.R. David,6GnCucI2uDaYj1j39GFxkn,62,FALSE,Solo
0Q3vW513PoBhndb8MszDP2,Get It Right,Aretha Franklin,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,40,FALSE,Solo
0f9h8awV1X4jSllHXXYdfX,Sharp Dressed Man,ZZ Top,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,53,FALSE,Solo
4hK2b8a6DEJVcRXt5wrCr0,Ship To Shore,Chris de Burgh,Chris de Burgh,2RpHsROrX075xfIwHn6B2U,32,FALSE,Solo
6BCVKcZhk5M1mHBvfOrDUK,Hang on Now,Kajagoogoo,Kajagoogoo,0f3kLT4wvi2mFHlHJgV8Hl,26,FALSE,Solo
3EEJiZZ8b3Ke2bK0ylgvlh,Saved By Zero,The Fixx,The Fixx,53RkHTcl0SJZjpzqogkBf4,45,FALSE,Solo
6vZZtivPrtpggT5SSXsYTy,Solsbury Hill,Peter Gabriel,Peter Gabriel,7C4sUpWGlTy7IANjruj02I,63,FALSE,Solo
2JhIaeltCDCcp02K936tgx,Change,Tears For Fears,Tears For Fears,4bthk9UfsYUYdcFyqxmSUU,49,FALSE,Solo
5asG3Z8Vp99nHvlvOpcF4w,Electric Avenue,Eddy Grant,Dubble Trubble,6RnUwB5FnD60Cfd2SlWnyi,7,FALSE,Solo
2YOKbPcXmp9qlOon8Jk2UP,Garden Party,Herb Alpert,Herb Alpert,1PqdKx88nAgPolRy079lMl,11,FALSE,Solo
1EXrFPfVNVsyb32yapebbM,Our House,Madness,Madness,4AYkFtEBnNnGuoo8HaHErd,63,FALSE,Solo
5kvMLw3iuA2dHH7FLFDgsM,Fake Friends,Joan Jett & the Blackhearts,Joan Jett & The Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,31,FALSE,Solo
6Epps3iS9xKesAY4c0z4jn,Cuts Like A Knife,Bryan Adams,Bryan Adams,3Z02hBLubJxuFJfhacLSDc,39,FALSE,Solo
7lg5YFePRlkil39GEVezyb,Midnight Blue,Louise Tucker,Louise Tucker,1nWVPdf2KdNCEeh326GwXv,10,FALSE,Solo
2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Michael Jackson,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,61,FALSE,Solo
0KOx52pq6SvTtwmT6FY4bm,The Border,America,America,35U9lQaRWSQISxQAB94Meo,35,FALSE,Solo
2hn1lerQkPC6fOI0QFjr8r,Juicy Fruit,Mtume,Mtume,5bHSSREflcAADAyCMlmxmh,52,FALSE,Solo
1KFtAflpmsLfdBMoI5Lc43,Tip Of My Tongue,The Tubes,The Tubes,7zfhej6FnVXN9LIXs6dcoK,23,FALSE,Solo
3TFOWJpcPUaKmVfRXM3uoK,Crazy,The Manhattans,The Manhattans,1DpIDwg8FGD50N9Tfunfsf,27,FALSE,Solo
5aOaWvFlJ8CB47vM1GJ3g8,It's Inevitable,Charlie,Charlie,1S13vhyLwvbDAPjYdFdJIQ,3,FALSE,Solo
